Ply,Move,White,Black,Score,Eval,Comment
0,[1],e4,,0.23,0.23,
1,[1],,e5,0.27,-0.04,
2,[2],Nf3,,0.27,0.0,
3,[2],,Nf6,0.27,0.0,
4,[3],d4,,0.24,-0.03,
5,[3],,Nxe4,0.29,-0.05,
6,[4],Bd3,,0.28,-0.01,
7,[4],,d5,0.29,-0.01,
8,[5],Nxe5,,0.16,-0.13,
9,[5],,Nd7,0.36,-0.2,
10,[6],Nxd7,,0.27,-0.09,
11,[6],,Bxd7,0.27,0.0,
12,[7],O-O,,0.22,-0.05,
13,[7],,Bd6,0.25,-0.03,
14,[8],c4,,0.15,-0.1,
15,[8],,c6,0.23,-0.08,
16,[9],cxd5,,0.23,0.0,
17,[9],,cxd5,0.12,0.11,
18,[10],Nc3,,0.18,0.06,
19,[10],,Nxc3,0.17,0.01,
20,[11],bxc3,,0.14,-0.03,
21,[11],,O-O,0.11,0.03,
22,[12],Qh5,,0.2,0.09,
23,[12],,g6,0.59,-0.39,
24,[13],Qxd5,,0.42,-0.17,
25,[13],,Qc7,0.5,-0.08,
26,[14],Qf3,,0.04,-0.46,
27,[14],,Qxc3,0.06,-0.02,
28,[15],Bh6,,0.0,-0.06,
29,[15],,Rfe8,0.59,-0.59,
30,[16],Qf6,,0.37,-0.22,
31,[16],,Bf8,0.4,-0.03,
32,[17],Bxf8,,0.56,0.16,
33,[17],,Rxf8,0.55,0.01,
34,[18],Be4,,0.24,-0.31,
35,[18],,Bc6,0.49,-0.25,
36,[19],Rac1,,0.37,-0.12,
37,[19],,Qb4,0.43,-0.06,
38,[20],Bxc6,,0.43,0.0,
39,[20],,bxc6,0.33,0.1,
40,[21],Rxc6,,0.27,-0.06,
41,[21],,Rad8,0.39,-0.12,
42,[22],Rd1,,0.38,-0.01,
43,[22],,Qa4,0.42,-0.04,
44,[23],Rd2,,0.3,-0.12,
45,[23],,Qb4,0.34,-0.04,
46,[24],Rd1,,0.38,0.04,
47,[24],,Qa4,0.42,-0.04,
48,[25],Rd2,,0.3,-0.12,
49,[25],,Qb4,0.34,-0.04,
50,[26],Rd1,,0.38,0.04,
